lyft_id,message
1332538004108436186,Hi Taylor ; I'm just in a holding pattern with study and commercial vehicle inspection ; Studying and getting my car commercially inspected.
1314440443167171330,I talked to Lyft rep and received info my car us not elugibke fir Lyft ; I have already sign up with Uber but cannot work with lyft ; Ok. Please drop off for now. Thanks
1151204115795249922,"Hi Taylor I have a few questions if u could give me a call, thanks ; anytime before 3pm pacific time would be great, thanks ; Ya tomorrow works,"
1236634153561111524,"Hey Taylor, the reason why I have not completed my application is because I don't have the money to go for my class 4 training."
1306603247066501658,Hello ; Class 1 ; surance so I can drive it  ; I'm trying to register my car into the system it keeps telling me registration doesn't have my name  The car is under my wife's name and we have fleet in
1325367767424794992,Hi Taylor. Not interested in become a driver. Can't wait for Lyft here in Vancouver and use it as a customer :)
1208529286165386068,Hi Taylor I have class 4 and I driving taxi but I want to join I want to know what kind car you recommended thank you
1311036999443560974,Hi can you help me ? ; What is the next step for me to register with Lyft? ; Yes I got my class 4 ; Which app should I be downloading?
1324606812100451106,"Hey Taylor, I have a question. I did out of province inspection of my car on August 28, 2019 and it is valid for one year. Can I use the same inspection  ; report or still I have to go for inspection  Thanks  ; Out of province inspection was done in British Columbia by certified technician ; Will send it tomorrow  Thanks ; I moved from Ontario to BC. I moved on 4th of August. I have my driving obstract from Ontario. In BC I'm completing 3 months on November 4. I am not sure ; Not really ; My commercial vehicle inspection report is still showing in progress ; Ok thanks. My commercial vehicle inspection report is still in progress since yesterday ; The one I submitted is Out of province inspection and this is more detailed inspection. The other driver app actually accepted this inspection. ; I don't have commercial vehicle. I only have personal vehicle which I will use for lyft i.e. Nissan Rogue ; Hey I'm applying for police vulnerable sector check. I talked with person he said which one you want. I am confused now ; Yes ; I will get it through mail ; I got an email from police department that I need a letter from organization I will work for to apply for vulnerable sector check. Can you provide me any ;  document stating that Lyft needs vulnerable sector check from me. Thanks  ; They want me to re-apply with letter where organization I will work for and also my name must be on the letter. ; I reapplied now and On website it's mentioned that it might take 2-3 weeks. So seems like I cannot upload it by 28th November. Can I upload the payment r ; Because I really trying my best to complete everything before 28th November but on police clearance I have no control it might take longer ; Please let me know asap Thanks ; ?? ; Thanks"
1343342553184564076,I don't want to drive. I made a mistake trying to download the app for passengers
1313894217089612112,"Sent vis email again, can't be delivered by msg due to the large size, pls check and let me know. Thanks ; The size is big so it couldn't be sent ; No ; Couldn't find in App Store ; Down, and how to upload the pic ; Hello Taylor, like to know more policies regarding pay rate, can you pls let me know where I can find it? Thanks ; Is this for police check? ; No, still can't find it. So I don't need venerable check? ; Can you sent a link for the police check pls? And do you know how it cost? I will be out of town couple days, I will do it when coming back ; Has to be rcmp ? or local police will do? ; All done? ; Is this the criminal record check or it's different thing? ; Just uploaded"
1301825608120832878,Not Interested thank you
1303170675271525112,"ate yet, is there's any conflict to register with both of you? ; Is the City of Vancouver require an annual licence fee for $100 and 0.30 /km traffic congestion fee? I already registered with Uber, but they do not oper ; And I need to pay two licence fee? ; I need to visit RCMP station to get it? What's the cost? ; Already forward to commercial driving record to you ; The RCMP require the Key Contact full name at the 'reason ' for application  also your employer address and phone no. As indicated in front page of the form ; Uber doesn't require me to do this myself ; In the form, should I fill out Lyft as employer? ; The ;   You have successfully cleared your Police Information Check with Vulnerable Sector Screening (PIC-VS) for the purpose of driving on the Uber platform.  ; Please check your account for any additional information that you are required to submit in order to fully set up your account.      Thank You,   null So ; urayath Soufiano Nkemaigni Customer Service Agent, Triton Verify (416) 494 4444 Ext. 220 Toll Free: 1-844-874-8667  Fax: 866-284-3149  2235 Sheppard Ave  ; East,  Suite 1503  Toronto, Ontario.  M2J 5B5  ; I'll try upload, thank you Also did u receive the commercial driving record from ICBC? I have upload to you many days ago ; Thank you Taylor !"
1325428859471854324,Hello Taylor ; I don't have a class 4 licence yet. I have to get one. ; No I didn't know that. ; I can definitely look into this.
1349384347249773412,"Hey Taylor, i have a question before completing the application. When a re you guys starting Lyft services officially in Vancouver or Lower mainland? ; I will try to complete my docs uploading as soon as possible"
1340387797543088442,STOPALL
1309399175137119228,Cancel
1342577670888382566,Hallo ; Ok. I will apply for it next week
1320714935613698152,"I don't have a commercial driving record. Class 5 , I'm registered with Valley Driving School on October 15th for a class 4."
1318445642856661846,Still working on my class4
1319838567545697244,I just need a class 4. Then I am going to purchase a new car probably a Prius Prime.
1063399400371119954,"Oh no help is necessary, I just need a newer car ; That's going to be a process. Is there a way I can delete the application for now, and just reapply later?"
1323526855646988364,Just had surgery so feeling to weak to finish right mien ; Now
1317994907247004548,"Not looking to be a driver ,just wanting to be able to be able to use ride hailing"
1307270380962552088,hi，can I apply Lyft with my mini bus? ; hi，can I apply Lyft with company's car?
1305925300374364204,Hi it's Inder Jeet ; I already have class 4 ; But I have no car ; They r old ; Ok if I buy New car. How much insurance ? ; How much expensive?
1330046092477610740,Hi Taylor. Let me know what details you need ; Hey Taylor. I currently have class 5 with 10 years of experience and want to know if you provide any assistance in getting class 4? ; Please let me know what costs are covered ; Great thanks
1302889747418910906,Hello I need to get the key contact name for RCMP for police info and sector vulnerability check ; Okay ; I have the driving record on my computer file how can I upload that. I just got that ten days ago from ICBC ; Ok
